ts,value
2021-01-19T18:53:30.000+04:00,-4.753955
2021-01-19T18:53:45.000+04:00,-4.617854
2021-01-19T18:54:00.000+04:00,-4.6240287
2021-01-19T18:54:15.000+04:00,-4.5737853
2021-01-19T18:54:30.000+04:00,-4.655731
2021-01-19T18:54:45.000+04:00,-4.515074
2021-01-19T18:55:00.000+04:00,-4.60242
2021-01-19T18:55:15.000+04:00,-4.6515775
2021-01-19T18:55:30.000+04:00,-4.700454
2021-01-19T18:55:45.000+04:00,-4.6319575
2021-01-19T18:56:00.000+04:00,-4.6098957
2021-01-19T18:56:15.000+04:00,-4.567377
2021-01-19T18:56:30.000+04:00,-4.5388093
2021-01-19T18:56:45.000+04:00,-4.520302
2021-01-19T18:57:00.000+04:00,-4.510962
2021-01-19T18:57:15.000+04:00,-4.510299
2021-01-19T18:57:30.000+04:00,-4.5510225
2021-01-19T18:57:45.000+04:00,-4.5676403
2021-01-19T18:58:00.000+04:00,-4.480062
2021-01-19T18:58:15.000+04:00,-4.3652973
2021-01-19T18:58:30.000+04:00,-4.3446555
2021-01-19T18:58:45.000+04:00,-4.2492456
2021-01-19T18:59:00.000+04:00,-4.260878
2021-01-19T18:59:15.000+04:00,-4.1871624
2021-01-19T18:59:30.000+04:00,-4.231008
2021-01-19T18:59:45.000+04:00,-4.322926
2021-01-19T19:00:00.000+04:00,-4.327926
2021-01-19T19:00:15.000+04:00,-4.248819
2021-01-19T19:00:30.000+04:00,-4.1211143
2021-01-19T19:00:45.000+04:00,-4.1058235
2021-01-19T19:01:00.000+04:00,-4.192257
2021-01-19T19:01:15.000+04:00,-4.2440257
2021-01-19T19:01:30.000+04:00,-4.0167403
2021-01-19T19:01:45.000+04:00,-4.0942125
2021-01-19T19:02:00.000+04:00,-3.9746528
2021-01-19T19:02:15.000+04:00,-3.8930728
2021-01-19T19:02:30.000+04:00,-3.8587842
2021-01-19T19:02:45.000+04:00,-3.741198
2021-01-19T19:03:00.000+04:00,-3.517726
2021-01-19T19:03:15.000+04:00,-3.5078802
2021-01-19T19:03:30.000+04:00,-3.413172
2021-01-19T19:03:45.000+04:00,-3.3394136
2021-01-19T19:04:00.000+04:00,-3.2859168
2021-01-19T19:04:15.000+04:00,-3.169794
2021-01-19T19:04:30.000+04:00,-3.0471573
2021-01-19T19:04:45.000+04:00,-2.964319
2021-01-19T19:05:00.000+04:00,-2.7648914
2021-01-19T19:05:15.000+04:00,-2.5642872
2021-01-19T19:05:30.000+04:00,0.0273
2021-01-19T19:05:45.000+04:00,-2.4538984
2021-01-19T19:06:00.000+04:00,-2.1821396
2021-01-19T19:06:15.000+04:00,-2.2013547
2021-01-19T19:06:30.000+04:00,-2.0789566
2021-01-19T19:06:45.000+04:00,-2.0383582
2021-01-19T19:07:00.000+04:00,-1.9599727
2021-01-19T19:07:15.000+04:00,-1.8206131
2021-01-19T19:07:30.000+04:00,-1.7080925
2021-01-19T19:07:45.000+04:00,-1.6738242
2021-01-19T19:08:00.000+04:00,-1.6205213
2021-01-19T19:08:15.000+04:00,-1.5345974
2021-01-19T19:08:30.000+04:00,-1.2723656
2021-01-19T19:08:45.000+04:00,-1.2120396
2021-01-19T19:09:00.000+04:00,-1.2422328
2021-01-19T19:09:15.000+04:00,-1.1572586
2021-01-19T19:09:30.000+04:00,-1.0598309
2021-01-19T19:09:45.000+04:00,-0.8253631
2021-01-19T19:10:00.000+04:00,-0.657169
2021-01-19T19:10:15.000+04:00,-0.7411622
2021-01-19T19:10:30.000+04:00,-0.78665656
2021-01-19T19:10:45.000+04:00,-0.7047658
2021-01-19T19:11:00.000+04:00,-0.63850385
2021-01-19T19:11:15.000+04:00,-0.5357844
2021-01-19T19:11:30.000+04:00,-0.33102155
2021-01-19T19:11:45.000+04:00,-0.29272905
2021-01-19T19:12:00.000+04:00,-0.34372088
2021-01-19T19:12:15.000+04:00,-0.38811097
2021-01-19T19:12:30.000+04:00,-0.36941332
2021-01-19T19:12:45.000+04:00,-0.14874187
2021-01-19T19:13:00.000+04:00,-0.08281068
2021-01-19T19:13:15.000+04:00,-0.044033714
2021-01-19T19:13:30.000+04:00,0.011974996
2021-01-19T19:13:45.000+04:00,0.26210144
2021-01-19T19:14:00.000+04:00,0.39893156
2021-01-19T19:14:15.000+04:00,0.28905135
2021-01-19T19:14:30.000+04:00,0.3767468
2021-01-19T19:14:45.000+04:00,0.4083039
2021-01-19T19:15:00.000+04:00,0.4211086
2021-01-19T19:15:15.000+04:00,0.4250469
2021-01-19T19:15:30.000+04:00,0.64810485
2021-01-19T19:15:45.000+04:00,0.5511684
2021-01-19T19:16:00.000+04:00,0.44182366
2021-01-19T19:16:15.000+04:00,0.67915666
2021-01-19T19:16:30.000+04:00,0.77185345
2021-01-19T19:16:45.000+04:00,0.9781002
2021-01-19T19:17:00.000+04:00,1.2093829
2021-01-19T19:17:15.000+04:00,0.9759879
2021-01-19T19:17:30.000+04:00,0.9523013
2021-01-19T19:17:45.000+04:00,1.1810093
2021-01-19T19:18:00.000+04:00,1.3397982
2021-01-19T19:18:15.000+04:00,1.5017543
2021-01-19T19:18:30.000+04:00,1.4802638
2021-01-19T19:18:45.000+04:00,1.5768133
2021-01-19T19:19:00.000+04:00,1.4589891
2021-01-19T19:19:15.000+04:00,1.6643777
2021-01-19T19:19:30.000+04:00,1.8844657
