ts,value
2021-01-01T00:42:30.000+04:00,-3.2367818
2021-01-01T00:42:45.000+04:00,-3.3043923
2021-01-01T00:43:00.000+04:00,-3.398923
2021-01-01T00:43:15.000+04:00,-3.4651632
2021-01-01T00:43:30.000+04:00,-3.5682025
2021-01-01T00:43:45.000+04:00,-3.6222303
2021-01-01T00:44:00.000+04:00,-3.7456362
2021-01-01T00:44:15.000+04:00,-3.6981103
2021-01-01T00:44:30.000+04:00,-3.7435424
2021-01-01T00:44:45.000+04:00,-3.6932228
2021-01-01T00:45:00.000+04:00,-3.665141
2021-01-01T00:45:15.000+04:00,-3.7627883
2021-01-01T00:45:30.000+04:00,-3.8946545
2021-01-01T00:45:45.000+04:00,0.5441
2021-01-01T00:46:00.000+04:00,-4.204507
2021-01-01T00:46:15.000+04:00,-4.328675
2021-01-01T00:46:30.000+04:00,-4.504525
2021-01-01T00:46:45.000+04:00,-4.499249
2021-01-01T00:47:00.000+04:00,-4.587038
2021-01-01T00:47:15.000+04:00,-4.6337833
2021-01-01T00:47:30.000+04:00,-4.715077
2021-01-01T00:47:45.000+04:00,-4.82071
2021-01-01T00:48:00.000+04:00,-5.074475
2021-01-01T00:48:15.000+04:00,-5.0915637
2021-01-01T00:48:30.000+04:00,-5.1593685
2021-01-01T00:48:45.000+04:00,-0.0664
2021-01-01T00:49:00.000+04:00,-5.290396
2021-01-01T00:49:15.000+04:00,-5.3582044
2021-01-01T00:49:30.000+04:00,-5.305399
2021-01-01T00:49:45.000+04:00,-5.358173
2021-01-01T00:50:00.000+04:00,-5.42432
2021-01-01T00:50:15.000+04:00,-5.474633
2021-01-01T00:50:30.000+04:00,-5.5748057
2021-01-01T00:50:45.000+04:00,-5.683132
2021-01-01T00:51:00.000+04:00,-5.5999055
2021-01-01T00:51:30.000+04:00,-5.6685696
2021-01-01T00:51:45.000+04:00,-5.755049
2021-01-01T00:52:00.000+04:00,-5.8681536
2021-01-01T00:52:30.000+04:00,-6.095713
2021-01-01T00:52:45.000+04:00,-6.1284585
2021-01-01T00:53:00.000+04:00,-6.2871084
2021-01-01T00:53:15.000+04:00,-6.4135575
2021-01-01T00:53:45.000+04:00,-6.1597366
2021-01-01T00:54:00.000+04:00,-6.0701585
2021-01-01T00:54:15.000+04:00,-6.057263
2021-01-01T00:54:30.000+04:00,-6.0116467
2021-01-01T00:54:45.000+04:00,-6.181206
2021-01-01T00:55:00.000+04:00,-6.176738
2021-01-01T00:55:15.000+04:00,-6.2526383
2021-01-01T00:55:30.000+04:00,-6.136105
2021-01-01T00:55:45.000+04:00,-6.171835
2021-01-01T00:56:00.000+04:00,-6.2293253
2021-01-01T00:56:15.000+04:00,-6.315474
2021-01-01T00:56:30.000+04:00,-6.2445784
2021-01-01T00:56:45.000+04:00,-6.320837
2021-01-01T00:57:00.000+04:00,-0.4943
2021-01-01T00:57:15.000+04:00,-6.507308
2021-01-01T00:57:30.000+04:00,-6.519217
2021-01-01T00:57:45.000+04:00,-6.4432735
2021-01-01T00:58:00.000+04:00,-6.4513764
2021-01-01T00:58:15.000+04:00,-6.3736243
2021-01-01T00:58:30.000+04:00,-6.392317
2021-01-01T00:58:45.000+04:00,-6.354553
2021-01-01T00:59:00.000+04:00,-6.105133
2021-01-01T00:59:15.000+04:00,-6.1214557
2021-01-01T00:59:30.000+04:00,-6.009822
2021-01-01T00:59:45.000+04:00,-5.8910313
2021-01-01T01:00:00.000+04:00,-5.9203844
2021-01-01T01:00:15.000+04:00,-5.7651815
2021-01-01T01:00:30.000+04:00,-5.578524
2021-01-01T01:00:45.000+04:00,-5.445612
2021-01-01T01:01:00.000+04:00,-5.6096463
